Club Name,Club Badge URL,Player Name,Player Image URL,Jersey Number,Position,Nationality 1,Nationality 1 Flag URL,Nationality 2,Nationality 2 Flag URL
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Numa Lavanchy,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815847_52400811.png&w=3840&q=75,14,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Jan Kronig,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815823_52400787.png&w=3840&q=75,17,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Nias Hefti,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815843_52400807.png&w=3840&q=75,20,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Maxime Dubosson,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815837_52400801.png&w=3840&q=75,24,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Gabriele Mulazzi,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815813_52400777.png&w=3840&q=75,27,Verteidiger,Italien,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F25f2cmb2r8mk5rj92tzer6kvv%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Kreshnik Hajrizi,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815829_52400793.png&w=3840&q=75,28,Verteidiger,Kosovo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1enouvt2psxrz6zeu6g5nv1fi%403x.png&w=3840&q=75,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Nevio Biner,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815840_52400804.png&w=3840&q=75,44,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Baltazar Costa,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2273735%2Fmedia_60741743_60339870.png&w=3840&q=75,8,Mittelfeldspieler,Brasilien,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F16at4k28qfc2do7bg979a6rpg%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Théo Bouchlarhem,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815856_52400820.png&w=3840&q=75,11,Mittelfeldspieler,Frankreich,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F2b9422dd81xpux2e0jqs8mf54%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Anton Miranchuk,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsportlab%2Fplayer_placeholder.png&w=3840&q=75,10,Mittelfeldspieler,Russland,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3arm5l4tl96i9v7cpz6wg6tr9%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Belmar Joseph,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815793_52400757.png&w=3840&q=75,18,Mittelfeldspieler,Haiti,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1qj0mi99j5cdppne6wffz73kj%403x.png&w=3840&q=75,USA,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F2w2c8crbsl5o48qej7c5n34f1%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Liam Chipperfield,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815830_52400794.png&w=3840&q=75,21,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Adrien Llukes,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815782_52400746.png&w=3840&q=75,22,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Kosovo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1enouvt2psxrz6zeu6g5nv1fi%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Lamine Diack,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2273735%2Fmedia_60741753_60339880.png&w=3840&q=75,25,Mittelfeldspieler,Senegal,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3doo39i1ujvrcb3gf7b3dcr90%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Benjamin Kololli,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815803_52400767.png&w=3840&q=75,70,Mittelfeldspieler,Kosovo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1enouvt2psxrz6zeu6g5nv1fi%403x.png&w=3840&q=75,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Donat Rrudhani,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2273735%2Fmedia_60741748_60339875.png&w=3840&q=75,77,Mittelfeldspieler,Kosovo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1enouvt2psxrz6zeu6g5nv1fi%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Ali Kabacalman,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815783_52400747.png&w=3840&q=75,88,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Ilyas Chouaref,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815814_52400778.png&w=3840&q=75,7,Stürmer,Malta,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F2dsmgf8zedzx65yqrqeuwx536%403x.png&w=3840&q=75,Frankreich,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F2b9422dd81xpux2e0jqs8mf54%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Dinis Rodrigues,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F2273735%2Fmedia_60741746_60339873.png&w=3840&q=75,9,Stürmer,Portugal,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3b8slnpae11f2s4smr08bahkg%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Winsley Boteli,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815860_52400824.png&w=3840&q=75,13,Stürmer,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Frankreich,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F2b9422dd81xpux2e0jqs8mf54%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Altin Shala,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815786_52400750.png&w=3840&q=75,23,Stürmer,Kosovo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1enouvt2psxrz6zeu6g5nv1fi%403x.png&w=3840&q=75,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Théo Berdayes,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media-transformed.s3.amazonaws.com%2F322%2F1954813%2Fmedia_54115213_53706050_compressed.png&w=3840&q=75,29,Stürmer,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Rilind Nivokazi,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815848_52400812.png&w=3840&q=75,33,Stürmer,Kosovo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1enouvt2psxrz6zeu6g5nv1fi%403x.png&w=3840&q=75,Italien,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F25f2cmb2r8mk5rj92tzer6kvv%403x.png&w=3840&q=75
FC Sion,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2Fe0d9825f-f407-49f5-a768-bef695ce53d0%2FRZ_DCL_ClubLogo_FCSion_RGB.png&w=3840&q=75,Josias Lukembila,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1867431%2Fmedia_52815826_52400790.png&w=3840&q=75,39,Stürmer,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,Demokratische Republik Kongo,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F1i8rpbpx2nn6sa1x77kgzlh8o%403x.png&w=3840&q=75
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Nino Ziswiler,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156685_51742028.png&w=3840&q=75,1,Torhüter,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Niklas Steffen,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156683_51742026.png&w=3840&q=75,24,Torhüter,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Jan Eicher,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156672_51742015.png&w=3840&q=75,30,Torhüter,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Genís Montolio,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156669_51742012.png&w=3840&q=75,4,Verteidiger,Spanien,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2Fqe2uutp2jqf1g02e09gks7nay%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Dominik Franke,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156665_51742007.png&w=3840&q=75,5,Verteidiger,Deutschland,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2Fc06p4dpc8xrnd6sywhyq3c0rr%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Ashvin Balaruban,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156663_51742006.png&w=3840&q=75,17,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Jan Bamert,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156671_51742014.png&w=3840&q=75,19,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Marco Bürki,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156680_51742023.png&w=3840&q=75,23,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Michael Heule,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1857095%2Fmedia_52574620_52159585.png&w=3840&q=75,27,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Lucien Dähler,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156678_51742021.png&w=3840&q=75,37,Verteidiger,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
FC Thun,https://sfl.ch/_next/image?url=https%3A%2F%2Fassets-eu-01.kc-usercontent.com%3A443%2F3668e732-8a21-0181-1c69-be073a63937a%2F9fc307f5-7b8a-42cd-80e0-b8588771852c%2FRZ_DCL_ClubLogo_FCThun_RGB.png&w=3840&q=75,Leonardo Bertone,https://sfl.ch/_next/image?url=https%3A%2F%2Fscoreplay-mam-media.s3.amazonaws.com%2F322%2F1837035%2Fmedia_52156676_51742019.png&w=3840&q=75,6,Mittelfeldspieler,Schweiz,https://sfl.ch/_next/image?url=https%3A%2F%2Forigins-common-assets.origins-digital.com%2Fsport-assets%2Fopta_sd%2Fcountry_flag%2F3bh70jgvc5mn58x0byjkuda17%403x.png&w=3840&q=75,,
